"year","variable_rename","model","scenario","value","alpha","axe"
2021,"CCS","OP-NEMS","Historic",0,0.8,1
2021,"CCS","OP-NEMS","Historic",0,0.8,1
2021,"CCS","AEO.2023","Historic",0,0.8,1
2030,"CCS","USREP-ReEDS","No IRA",2.84076722222222e-08,1,2
2030,"CCS","USREP-ReEDS","IRA",3.70695111111111e-08,1,2
2030,"CCS","GCAM-CGS","No IRA",3.26449226988889,0.8,2
2030,"CCS","GCAM-CGS","IRA",425.708181472389,0.8,2
2030,"CCS","GCAM-PNNL","No IRA",0,1,2
2030,"CCS","GCAM-PNNL","IRA",297.503888888889,1,2
2030,"CCS","Haiku-RFF","No IRA",0,0.8,2
2030,"CCS","Haiku-RFF","IRA",4.97219065661111,0.8,2
2030,"CCS","IPM-NRDC","No IRA",16.0819089196111,0.8,2
2030,"CCS","IPM-NRDC","IRA",128.220585528778,0.8,2
2030,"CCS","IPM-EPA","No IRA",26.7180726030556,1,2
2030,"CCS","IPM-EPA","IRA",109.377026465389,1,2
2030,"CCS","MARKAL-NETL","No IRA",0,0.8,2
2030,"CCS","MARKAL-NETL","IRA",218.726087038667,0.8,2
2030,"CCS","OP-NEMS","No IRA",0,0.8,2
2030,"CCS","OP-NEMS","IRA",12.4201409236631,0.8,2
2030,"CCS","REGEN-EPRI","No IRA",3.05402222222222e-06,0.8,2
2030,"CCS","REGEN-EPRI","IRA",167.762236271389,0.8,2
2030,"CCS","RIO-REPEAT","No IRA",3.7912,0.8,2
2030,"CCS","RIO-REPEAT","IRA",4.739,0.8,2
2030,"CCS","ReEDS-NREL","No IRA",0,0.8,2
2030,"CCS","ReEDS-NREL","IRA",255.327185121944,0.8,2
2030,"CCS","AEO.2023","No IRA",0,0.8,2
2030,"CCS","AEO.2023","IRA",2.67359774618987,0.8,2
2035,"CCS","USREP-ReEDS","No IRA",7.76932722222222e-08,1,3
2035,"CCS","USREP-ReEDS","IRA",9.24105e-08,1,3
2035,"CCS","GCAM-CGS","No IRA",0,0.8,3
2035,"CCS","GCAM-CGS","IRA",432.743331756944,0.8,3
2035,"CCS","GCAM-PNNL","No IRA",0,1,3
2035,"CCS","GCAM-PNNL","IRA",415.189055555556,1,3
2035,"CCS","Haiku-RFF","No IRA",0,0.8,3
2035,"CCS","Haiku-RFF","IRA",5.55219897283333,0.8,3
2035,"CCS","IPM-NRDC","No IRA",16.0819089196111,0.8,3
2035,"CCS","IPM-NRDC","IRA",128.220585528778,0.8,3
2035,"CCS","IPM-EPA","No IRA",26.7180726030556,1,3
2035,"CCS","IPM-EPA","IRA",144.444135786611,1,3
2035,"CCS","MARKAL-NETL","No IRA",0,0.8,3
2035,"CCS","MARKAL-NETL","IRA",1310.73999641317,0.8,3
2035,"CCS","OP-NEMS","No IRA",0,0.8,3
2035,"CCS","OP-NEMS","IRA",13.2093255543067,0.8,3
2035,"CCS","REGEN-EPRI","No IRA",4.06764166666667e-06,0.8,3
2035,"CCS","REGEN-EPRI","IRA",167.607589010944,0.8,3
2035,"CCS","RIO-REPEAT","No IRA",2.8434,0.8,3
2035,"CCS","RIO-REPEAT","IRA",1.8956,0.8,3
2035,"CCS","ReEDS-NREL","No IRA",0,0.8,3
2035,"CCS","ReEDS-NREL","IRA",274.982604917222,0.8,3
2035,"CCS","AEO.2023","No IRA",0,0.8,3
2035,"CCS","AEO.2023","IRA",3.5026316055077,0.8,3
